filename,class
/content/food-image-classification-dataset/Food Classification dataset/omelette/3660875.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1113225.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3766623.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1079426.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3466708.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3436910.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2170687.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1919620.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2100376.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/472171.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1765396.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2381738.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1254365.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3222802.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/25364.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/542510.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/599895.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1220823.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1444425.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/125.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1747789.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/913969.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1220269.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/705028.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2260789.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1340083.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/490350.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/28213.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2838870.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/324719.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/119193.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1622484.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3349967.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1588621.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1487913.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1420162.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1122818.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2310252.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1243378.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3851630.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/275590.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/881283.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2940372.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/895070.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/984057.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/993789.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2271198.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3630283.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1940523.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2804093.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2870952.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/861176.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3589734.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2572700.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1323602.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2144632.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3252562.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3893277.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2092205.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1737618.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3473933.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3514529.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3349416.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2999701.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/654308.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2780342.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2532090.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/386378.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/39827.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3226970.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/530848.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/968330.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/839146.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/722404.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/384523.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/357986.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/2844765.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/210179.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1792519.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1975533.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1668780.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3473916.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3470547.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/537590.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3137129.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/3097772.jpg,omelette
/content/food-image-classification-dataset/Food Classification dataset/omelette/1264750.jpg,omelette
